,term,frq_pre,frq_post,diff
1934,stimmbürger,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1668,licht,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1884,mitwirkung,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1676,jenseits,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2021,gewinn,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2104,erfolges,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1768,fluss,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1767,sozialer,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1919,urkantone,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1845,vorrang,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2176,ideologien,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2048,teilhaben,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2138,einziges,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2156,einfache,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1698,schöner,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1886,vermitteln,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1888,privaten,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2017,bisweilen,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1910,älteren,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2198,friedliches,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1865,bedrohen,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2199,schliesst,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2124,gelobt,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2072,tätig,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1619,devise,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2123,lebten,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1791,zuallererst,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2269,bewaffneten,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1612,tempo,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2270,rüstung,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1824,bereitet,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2274,vorerst,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1610,nationalfeier,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1985,sogenannte,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2287,machtpolitik,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1754,summe,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1752,bewahrung,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2297,passieren,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1812,bekanntlich,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2333,söhne,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1836,bau,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1740,einzigartigen,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1756,besucht,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1773,mitmachen,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2105,schlachten,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1946,volksabstimmung,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1857,kostet,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1952,nachdenken,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2212,vorbei,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1638,ansprache,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2359,kameraden,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1956,differenzen,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2000,wachsam,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2226,i,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1963,habsburg,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1781,befindet,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1874,lade,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2026,soziales,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
2080,bewegten,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1878,freudig,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
1809,begangen,3.3530042918454936e-05,2.609296924943574e-05,-7.437073669019195e-06
565,meisten,0.00011735515021459227,0.00011089511931010189,-6.4600309044903815e-06
601,geführt,0.00011735515021459227,0.00011089511931010189,-6.4600309044903815e-06
218,bewahren,0.00023471030042918455,0.00022831348093256272,-6.396819496621832e-06
230,handeln,0.00023471030042918455,0.00022831348093256272,-6.396819496621832e-06
121,nehmen,0.00035206545064377684,0.0003457318425550235,-6.33360808875331e-06
804,zugunsten,8.382510729613734e-05,7.827890774830722e-05,-5.546199547830114e-06
818,heraus,8.382510729613734e-05,7.827890774830722e-05,-5.546199547830114e-06
1396,distanz,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1513,gesamte,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1238,bewährt,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1324,kamen,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1264,lohnt,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1392,droht,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1584,öffentliche,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1280,see,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1344,geburtstage,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1300,geöffnet,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
1182,beginn,5.02950643776824e-05,4.566269618651254e-05,-4.63236819116986e-06
362,stelle,0.00016765021459227468,0.00016308105780897338,-4.569156783301297e-06
2788,beteiligung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3398,kompromissen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3403,scheuen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3405,erwachsenen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3406,belastet,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3414,werkplatz,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3470,weht,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3424,packt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3442,it,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2791,branchen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2790,tiefgreifende,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3456,heil,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3439,bahnen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3437,angriffe,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3453,befürchtungen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2784,lädt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3432,militärdienst,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3448,denkbar,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3510,enkel,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3472,ewiger,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3562,verschärfen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2669,alltäglichen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2666,laufenden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3571,siege,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3578,trug,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3581,zurückkehren,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2645,europäischer,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3582,nachgedacht,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3584,herrlichen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3585,büro,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2641,ungeduldig,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3552,erringen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3590,journalisten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2635,fröhliche,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2634,würdige,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3591,verbessert,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2630,schleichenden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2629,heutzutage,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2627,ungerechtigkeiten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3593,kompetenz,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3594,krediten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3596,ursache,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3603,inspiriert,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3604,volksabstimmungen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2639,visionäres,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2758,behinderten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2684,ansporn,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2687,wünscht,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3476,einhellig,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2754,überheblich,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2753,vernehmen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2751,praxis,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2743,name,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2742,rechtsordnung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3498,wählt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3500,liesse,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3503,marschieren,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2725,vielerorts,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3507,umfassende,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3550,beflügelt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3508,totale,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3519,betroffene,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3527,eindeutig,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2711,gewässer,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3531,blitz,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3532,auferlegen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3533,unruhig,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3536,blühend,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3540,versetzen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3544,gewerbe,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2691,technologischen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2690,dynamisch,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3509,staatshaushalt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3397,konzessionen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2869,auszuspielen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3393,aufstieg,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3157,verläuft,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3166,frommen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3000,festlich,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2999,blühenden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3167,willkommene,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3174,formt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3177,wofür,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3183,ungeahnte,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3184,quellen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3185,intakten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3186,beunruhigenden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3188,permanenten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3007,ausschliesslich,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3189,errungen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2979,reaktionen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3200,augustreden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2977,masslosigkeit,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3203,kritische,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3206,stattgefunden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2971,wirtschaftswachstums,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2966,zurückzublicken,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2963,verpasst,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3216,versammlungs-,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2960,unsererseits,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3219,wurzel,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3226,angestellten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3191,beträchtlichen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3008,zurückzuführen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3147,meinungsbildung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3013,präsentieren,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3086,fortsetzt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3074,bemüht,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3073,verflechtung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3071,währung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3088,behandeln,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3069,umweltschutz,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3093,betont,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3061,zeitlose,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3058,zukommen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3103,irgendwann,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3053,geeinigt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3105,innerschweiz,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3106,vierwaldstättersee,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3045,übermorgen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3112,einzustellen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3114,leitsatz,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3040,ausnützen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3120,einheitlichen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3127,religionskriege,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3128,sonderbundskrieg,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3031,bequemen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3028,gewalttaten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3027,aussprechen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3023,hauses,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3019,morgigen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3018,schwerpunkte,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3015,raumplanung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3233,verantwortungsbewusst,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2816,offener,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3236,anspruchsvolle,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2946,nutzbringend,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3310,unternehmergeist,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2882,verschwinden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3311,ursachen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2880,abschliessen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2877,geographie,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3317,drohen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2874,schätzt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2873,kindheit,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3320,einzustehen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2619,analysieren,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2867,grenzkanton,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3344,entscheidender,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3306,stecken,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3348,arbeitsbedingungen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3358,vorhaben,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2847,sommers,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2845,auslösen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2844,unruhen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3362,erwähnten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3370,demokratisches,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3372,erweckt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2829,zukünftigen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2828,anonymen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2826,spürt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3383,vollkommen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2823,entwurf,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3349,kontakt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3305,red,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3300,verlegen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2889,beweist,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3241,standhalten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3242,schriftstück,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3247,häufiger,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3253,neutrales,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3256,bestehe,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3257,talschaften,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3259,angelegenheit,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2931,gleichgewichts,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2930,täuschen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2928,realistische,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3265,gottfried,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3266,keller,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3267,steten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3272,spaltung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3274,rückhalt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2918,landab,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2917,landauf,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3283,mehrerer,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2906,gewöhnt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2905,zeile,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2904,erstarrt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2903,gültige,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2900,schwach,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2899,schwinden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2898,mitzutragen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2896,berichten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3292,beeindrucken,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2948,intoleranz,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2617,fremd,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3194,anteil,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2615,grosszügig,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2477,sanieren,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2474,systematische,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3816,wirksame,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2469,zusammenhalten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3820,erinnerte,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3821,warnung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3825,gehörte,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3831,wehrwillen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2458,gleichermassen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2456,aussenminister,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3840,selbstzweck,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2446,randregionen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2445,verdammt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2444,befreit,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2443,nützen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2442,beschwören,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2441,august-ansprachen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3841,zurückzustellen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3845,goldene,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3854,verurteilen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3873,lebenden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3876,beleben,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2423,käme,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3808,gold,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2422,gelebten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3807,ruhm,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2488,beunruhigt,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3692,ausbilden,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3695,bannen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2545,kontrast,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2544,weitergehen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3709,betrachtet,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3711,befreiung,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2537,angefangen,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2536,zusammenhalts,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3717,gewordene,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3720,erweiterten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2533,befürchten,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
3721,umschrieben,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
2520,befindlichkeit,1.6765021459227468e-05,1.304648462471787e-05,-3.7185368345095975e-06
